pulse_id,abs_frame,time_s,metric_raw,metric_sm
6,10001,19.456945,99.480003,106.572001
7,10973,21.347971,156.895004,156.873000
7,10974,21.349917,248.854996,200.361000
7,10975,21.351862,255.000000,234.150000
7,10976,21.353808,255.000000,253.770999
7,10977,21.355753,255.000000,255.000000
7,10978,21.357699,255.000000,255.000000
7,10979,21.359644,255.000000,255.000000
7,10980,21.361590,255.000000,255.000000
7,10981,21.363535,255.000000,254.800000
7,10982,21.365481,255.000000,254.600000
7,10983,21.367427,254.000000,254.400000
7,10984,21.369372,254.000000,254.200000
7,10985,21.371317,254.000000,254.000000
7,10986,21.373263,254.000000,254.000000
7,10987,21.375208,254.000000,254.000000
7,10988,21.377154,254.000000,254.000000
7,10989,21.379099,254.000000,254.000000
7,10990,21.381045,254.000000,254.000000
7,10991,21.382990,254.000000,254.000000
7,10992,21.384936,254.000000,254.000000
7,10993,21.386881,254.000000,254.000000
7,10994,21.388827,254.000000,254.000000
7,10995,21.390772,254.000000,254.000000
7,10996,21.392718,254.000000,254.000000
7,10997,21.394664,254.000000,254.000000
7,10998,21.396609,254.000000,254.000000
7,10999,21.398554,254.000000,254.000000
7,11000,21.400500,254.000000,254.000000
7,11001,21.402445,254.000000,254.000000
7,11002,21.404391,254.000000,254.000000
7,11003,21.406336,254.000000,254.000000
7,11004,21.408282,254.000000,254.000000
7,11005,21.410227,254.000000,254.000000
7,11006,21.412173,254.000000,254.000000
7,11007,21.414118,254.000000,254.000000
7,11008,21.416064,254.000000,254.000000
7,11009,21.418010,254.000000,254.000000
7,11010,21.419955,254.000000,254.000000
7,11011,21.421900,254.000000,254.000000
7,11012,21.423846,254.000000,254.000000
7,11013,21.425791,254.000000,254.000000
7,11014,21.427737,254.000000,254.000000
7,11015,21.429682,254.000000,254.000000
7,11016,21.431628,254.000000,254.000000
7,11017,21.433573,254.000000,254.000000
7,11018,21.435519,254.000000,254.000000
7,11019,21.437464,254.000000,254.000000
7,11020,21.439410,254.000000,254.000000
7,11021,21.441356,254.000000,254.000000
7,11022,21.443301,254.000000,254.000000
7,11023,21.445246,254.000000,254.000000
7,11024,21.447192,254.000000,254.000000
7,11025,21.449137,254.000000,254.000000
7,11026,21.451083,254.000000,254.000000
7,11027,21.453028,254.000000,254.000000
7,11028,21.454974,254.000000,254.000000
7,11029,21.456919,254.000000,254.000000
7,11030,21.458865,254.000000,254.000000
7,11031,21.460810,254.000000,254.000000
7,11032,21.462756,254.000000,254.000000
7,11033,21.464702,254.000000,254.000000
7,11034,21.466647,254.000000,254.000000
7,11035,21.468592,254.000000,254.000000
7,11036,21.470538,254.000000,254.000000
7,11037,21.472483,254.000000,254.000000
7,11038,21.474429,254.000000,254.000000
7,11039,21.476374,254.000000,254.000000
7,11040,21.478320,254.000000,254.000000
7,11041,21.480265,254.000000,254.000000
7,11042,21.482211,254.000000,254.000000
7,11043,21.484156,254.000000,254.000000
7,11044,21.486102,254.000000,254.000000
7,11045,21.488048,254.000000,254.000000
7,11046,21.489993,254.000000,254.000000
7,11047,21.491938,254.000000,254.000000
7,11048,21.493884,254.000000,254.000000
7,11049,21.495829,254.000000,254.000000
7,11050,21.497775,254.000000,254.000000
7,11051,21.499720,254.000000,254.000000
7,11052,21.501666,254.000000,254.000000
7,11053,21.503611,254.000000,254.000000
7,11054,21.505557,254.000000,254.000000
7,11055,21.507502,254.000000,254.000000
7,11056,21.509448,254.000000,254.000000
7,11057,21.511394,254.000000,254.000000
7,11058,21.513339,254.000000,254.000000
7,11059,21.515284,254.000000,254.000000
7,11060,21.517230,254.000000,254.000000
7,11061,21.519175,254.000000,254.000000
7,11062,21.521121,254.000000,254.000000
7,11063,21.523066,254.000000,254.000000
7,11064,21.525012,254.000000,254.000000
7,11065,21.526957,254.000000,254.000000
7,11066,21.528903,254.000000,254.000000
7,11067,21.530848,254.000000,254.000000
7,11068,21.532794,254.000000,254.000000
7,11069,21.534739,254.000000,254.000000
7,11070,21.536685,254.000000,254.000000
7,11071,21.538631,254.000000,254.000000
7,11072,21.540576,254.000000,254.000000
7,11073,21.542521,254.000000,254.000000
7,11074,21.544467,254.000000,254.000000
7,11075,21.546412,254.000000,254.000000
7,11076,21.548358,254.000000,254.000000
7,11077,21.550303,254.000000,254.000000
7,11078,21.552249,254.000000,254.000000
7,11079,21.554194,254.000000,254.000000
7,11080,21.556140,254.000000,254.000000
7,11081,21.558085,254.000000,254.000000
7,11082,21.560031,254.000000,254.000000
7,11083,21.561977,254.000000,254.000000
7,11084,21.563922,254.000000,254.000000
7,11085,21.565867,254.000000,254.000000
7,11086,21.567813,254.000000,254.000000
7,11087,21.569758,254.000000,254.000000
7,11088,21.571704,254.000000,254.000000
7,11089,21.573649,254.000000,254.000000
7,11090,21.575595,254.000000,254.000000
7,11091,21.577540,254.000000,254.000000
7,11092,21.579486,254.000000,254.000000
7,11093,21.581431,254.000000,254.000000
7,11094,21.583377,254.000000,254.000000
7,11095,21.585323,254.000000,254.000000
7,11096,21.587268,254.000000,254.000000
7,11097,21.589213,254.000000,254.000000
7,11098,21.591159,254.000000,254.000000
7,11099,21.593104,254.000000,254.000000
7,11100,21.595050,254.000000,254.000000
7,11101,21.596995,254.000000,254.000000
7,11102,21.598941,254.000000,254.000000
7,11103,21.600886,254.000000,254.000000
7,11104,21.602832,254.000000,254.000000
7,11105,21.604777,254.000000,254.200000
7,11106,21.606723,254.000000,254.400000
7,11107,21.608669,255.000000,254.600000
7,11108,21.610614,255.000000,216.104000
7,11109,21.612559,255.000000,165.306000
7,11110,21.614505,61.520000,114.308000
7,11111,21.616450,0.010000,63.310000
7,11112,21.618396,0.010000,12.311000
7,11113,21.620341,0.010000,0.007000
7,11114,21.622287,0.005000,0.007000
7,11115,21.624232,0.000000,0.007000
7,11116,21.626178,0.010000,0.005000
7,11117,21.628123,0.010000,0.005000
7,11118,21.630069,0.000000,0.005000
7,11119,21.632015,0.005000,0.005000
7,11120,21.633960,0.000000,0.005000
7,11121,21.635905,0.010000,0.008000
7,11122,21.637851,0.010000,0.007000
7,11123,21.639796,0.015000,0.008000
7,11124,21.641742,0.000000,0.822000
7,11125,21.643687,0.005000,5.965000
7,11126,21.645633,4.080000,21.820000
7,11127,21.647578,25.725000,51.582000
7,11128,21.649524,79.290001,96.057001
7,11129,21.651469,148.809998,146.241001
7,11130,21.653415,222.380005,192.096001
7,11131,21.655361,255.000000,227.238000
7,11132,21.657306,255.000000,248.476001
7,11133,21.659251,255.000000,255.000000
7,11134,21.661197,255.000000,255.000000
7,11135,21.663142,255.000000,255.000000
7,11136,21.665088,255.000000,255.000000
